Row,energy,lipid,pro_syn,nucl_acid,ECM
ENSG00000100344,0,0,0,0,0
ENSG00000100348,0,0,0,1,0
ENSG00000100354,0,0,0,1,0
ENSG00000100372,0,0,0,0,0
ENSG00000100393,0,0,0,0,0
ENSG00000100412,0,0,0,0,0
ENSG00000100413,0,0,0,1,1
ENSG00000100416,0,0,0,0,0
ENSG00000100417,0,0,0,0,1
ENSG00000100422,0,0,0,0,0
ENSG00000100442,0,0,0,0,0
ENSG00000100448,0,0,0,0,0
ENSG00000100479,0,0,0,1,0
ENSG00000100504,0,0,0,0,0
ENSG00000100522,0,0,0,0,1
ENSG00000100554,0,0,0,0,0
ENSG00000100564,0,0,0,0,0
ENSG00000100577,0,0,0,0,0
ENSG00000100596,0,0,0,0,0
ENSG00000100600,0,0,0,0,0
ENSG00000100605,0,0,0,0,0
ENSG00000100626,0,0,0,0,1
ENSG00000100644,0,0,0,0,0
ENSG00000100652,0,0,0,0,0
ENSG00000100678,0,0,0,0,0
ENSG00000100714,0,0,0,1,0
ENSG00000100814,0,0,0,0,0
ENSG00000100865,0,0,0,0,0
ENSG00000100867,0,0,0,0,0
ENSG00000100889,0,0,0,0,1
ENSG00000100938,0,0,0,0,0
ENSG00000100983,0,0,0,0,0
ENSG00000100994,0,0,0,0,0
ENSG00000100997,0,0,0,0,0
ENSG00000101146,0,0,0,1,0
ENSG00000101160,0,0,0,0,0
ENSG00000101187,0,0,0,0,0
ENSG00000101210,0,0,0,0,0
ENSG00000101276,0,0,0,0,0
ENSG00000101290,0,1,0,0,0
ENSG00000101306,0,0,0,0,0
ENSG00000101323,0,0,0,0,0
ENSG00000101333,0,0,0,0,0
ENSG00000101365,1,0,0,0,0
ENSG00000101438,0,0,0,0,0
ENSG00000101444,0,1,0,1,0
ENSG00000101464,0,0,0,0,0
ENSG00000101473,0,0,0,0,0
ENSG00000101557,0,0,0,0,0
ENSG00000101577,0,1,0,0,0
ENSG00000101638,0,0,0,0,0
ENSG00000101654,0,0,0,0,0
ENSG00000101670,0,0,0,0,0
ENSG00000101695,0,0,0,0,0
ENSG00000101751,0,0,0,1,0
ENSG00000101752,0,0,0,0,0
ENSG00000101846,0,0,0,0,0
ENSG00000101868,0,0,0,1,0
ENSG00000101871,0,0,0,0,0
ENSG00000101890,0,0,0,0,0
ENSG00000101892,0,0,0,0,0
ENSG00000101901,0,0,0,0,1
ENSG00000101911,0,0,0,1,0
ENSG00000101945,0,0,0,0,0
ENSG00000101974,0,0,0,0,0
ENSG00000101986,0,0,0,0,0
ENSG00000102030,0,0,0,0,0
ENSG00000102032,0,0,0,0,0
ENSG00000102043,0,0,0,0,0
ENSG00000102078,1,0,0,0,0
ENSG00000102100,0,0,0,0,1
ENSG00000102125,0,0,0,0,0
ENSG00000102144,1,1,0,1,1
ENSG00000102172,0,0,0,0,0
ENSG00000102226,0,0,0,0,0
ENSG00000102230,0,1,0,0,0
ENSG00000102309,0,0,0,0,0
ENSG00000102312,0,0,0,0,0
ENSG00000102383,0,0,0,0,0
ENSG00000102393,0,0,0,0,0
ENSG00000102452,0,0,0,0,0
ENSG00000102575,0,0,0,0,0
ENSG00000102595,0,0,0,0,0
ENSG00000102699,0,0,0,0,0
ENSG00000102743,0,0,1,0,1
ENSG00000102780,0,0,0,0,0
ENSG00000102794,0,0,0,0,0
ENSG00000102858,0,0,0,0,0
ENSG00000102893,0,0,0,0,0
ENSG00000102900,0,0,0,1,0
ENSG00000102967,1,1,1,1,1
ENSG00000102978,0,0,0,1,0
ENSG00000103024,0,0,0,1,1
ENSG00000103044,0,0,0,0,0
ENSG00000103056,0,0,0,0,0
ENSG00000103064,0,0,0,0,0
ENSG00000103066,0,0,0,0,0
ENSG00000103150,0,0,0,0,0
ENSG00000103174,0,0,0,0,0
ENSG00000103194,0,0,0,0,0
ENSG00000103202,0,0,0,1,1
ENSG00000103222,0,0,0,0,0
ENSG00000103253,0,0,0,0,0
ENSG00000103257,0,1,1,1,1
ENSG00000103266,0,0,0,0,0
ENSG00000103275,0,0,0,0,0
ENSG00000103375,1,0,0,0,0
ENSG00000103404,0,0,0,0,0
ENSG00000103415,0,0,0,0,0
ENSG00000103485,0,0,0,0,0
ENSG00000103489,0,0,0,0,1
ENSG00000103502,0,1,0,0,0
ENSG00000103507,0,0,0,0,0
ENSG00000103510,0,0,0,0,0
ENSG00000103546,0,0,0,0,0
ENSG00000103549,0,0,0,0,0
ENSG00000103569,0,0,1,0,0
ENSG00000103657,0,0,0,0,0
ENSG00000103707,0,0,0,0,0
ENSG00000103740,0,1,0,0,1
ENSG00000103811,0,0,0,0,0
ENSG00000103876,0,0,0,0,0
ENSG00000104044,0,0,0,0,0
ENSG00000104055,0,0,0,0,0
ENSG00000104219,0,0,0,0,0
ENSG00000104267,0,1,0,0,0
ENSG00000104325,0,0,0,0,0
ENSG00000104331,0,0,0,0,1
ENSG00000104343,0,0,0,0,0
ENSG00000104517,0,0,0,0,0
ENSG00000104522,0,0,0,0,1
ENSG00000104524,0,0,1,0,1
ENSG00000104549,0,1,0,0,0
ENSG00000104635,0,0,0,0,0
ENSG00000104687,0,0,0,0,0
ENSG00000104723,0,0,0,0,1
ENSG00000104763,0,0,0,0,0
ENSG00000104774,0,0,0,0,0
ENSG00000104808,0,0,0,0,0
ENSG00000104812,0,0,0,0,0
ENSG00000104823,0,0,0,0,0
ENSG00000104879,0,0,0,0,0
ENSG00000104885,0,0,0,0,0
ENSG00000104888,0,0,0,0,1
ENSG00000104907,0,0,0,0,0
ENSG00000104951,0,0,0,0,0
ENSG00000105143,0,0,0,0,0
ENSG00000105220,1,0,0,1,1
ENSG00000105254,0,0,0,0,0
ENSG00000105258,0,0,0,1,0
ENSG00000105281,0,0,0,0,0
ENSG00000105355,0,0,0,0,0
ENSG00000105379,1,1,1,1,1
ENSG00000105398,0,0,0,0,0
ENSG00000105409,0,0,0,0,0
ENSG00000105499,0,0,0,0,0
ENSG00000105509,0,0,0,0,0
ENSG00000105516,0,0,0,0,0
ENSG00000105520,0,1,0,0,0
ENSG00000105552,0,1,0,0,0
ENSG00000105607,0,0,0,0,1
ENSG00000105641,0,0,0,0,0
ENSG00000105647,0,0,0,0,0
ENSG00000105650,0,0,0,0,0
ENSG00000105655,0,0,0,0,0
ENSG00000105669,0,0,0,0,0
ENSG00000105675,0,0,0,0,0
ENSG00000105679,1,0,0,0,0
ENSG00000105701,0,0,0,0,0
ENSG00000105835,0,0,0,0,0
ENSG00000105851,0,0,0,0,0
ENSG00000105852,0,0,0,0,0
ENSG00000105854,0,0,0,0,0
ENSG00000105879,0,0,0,0,0
ENSG00000105929,0,0,0,0,0
ENSG00000105939,0,0,0,0,0
ENSG00000105953,1,0,0,0,0
ENSG00000106049,0,0,1,0,0
ENSG00000106080,0,0,0,0,0
ENSG00000106105,0,0,1,0,0
ENSG00000106258,0,0,0,0,0
ENSG00000106302,0,0,0,0,0
ENSG00000106304,0,0,0,0,0
ENSG00000106346,0,0,0,0,0
ENSG00000106348,0,0,0,1,0
ENSG00000106384,0,0,0,0,0
ENSG00000106392,0,0,0,0,1
ENSG00000106397,0,0,0,0,0
ENSG00000106459,0,0,0,0,0
ENSG00000106462,0,0,0,0,0
ENSG00000106605,0,0,0,0,0
ENSG00000106628,0,0,0,1,0
ENSG00000106633,0,0,0,1,1
ENSG00000106636,0,0,0,0,0
ENSG00000106688,0,0,0,0,0
ENSG00000106733,0,0,0,0,0
ENSG00000106853,0,0,0,0,0
ENSG00000106976,0,0,0,0,0
ENSG00000106992,0,0,1,1,1
ENSG00000107159,0,0,0,0,0
ENSG00000107165,0,0,0,0,0
ENSG00000107242,0,0,0,0,0
ENSG00000107317,0,0,0,0,0
ENSG00000107341,0,0,0,0,0
ENSG00000107537,0,0,0,0,0
ENSG00000107611,0,0,0,0,0
ENSG00000107614,0,0,0,0,0
ENSG00000107669,0,0,0,0,0
ENSG00000107789,0,0,0,0,0
ENSG00000107798,0,1,0,0,0
ENSG00000107819,0,0,0,0,0
ENSG00000107854,0,0,0,0,0
ENSG00000107902,0,1,1,1,1
ENSG00000107951,0,0,0,1,0
ENSG00000107954,0,0,0,0,0
ENSG00000108106,0,0,0,0,0
ENSG00000108179,0,0,0,0,0
ENSG00000108242,0,0,0,0,0
ENSG00000108381,0,0,0,0,0
ENSG00000108439,0,0,0,0,0
ENSG00000108474,0,0,0,0,0
ENSG00000108479,0,0,0,0,0
ENSG00000108515,1,0,0,0,0
ENSG00000108523,0,0,0,0,0
ENSG00000108528,0,0,0,0,0
ENSG00000108559,0,0,0,1,0
ENSG00000108576,0,0,0,0,0
ENSG00000108602,0,0,0,0,0
ENSG00000108773,0,0,0,0,0
ENSG00000108784,0,0,0,0,0
ENSG00000108786,0,0,0,0,0
ENSG00000108799,0,0,0,0,0
ENSG00000108839,0,0,0,0,0
ENSG00000108846,0,0,0,0,0
ENSG00000108854,0,0,0,0,0
ENSG00000108932,0,0,0,1,1
ENSG00000109065,0,0,0,0,0
ENSG00000109107,1,0,0,0,0
ENSG00000109181,0,0,0,0,0
ENSG00000109189,0,0,0,0,0
ENSG00000109193,0,0,0,0,0
ENSG00000109323,0,0,0,0,0
ENSG00000109332,0,0,0,0,0
ENSG00000109390,1,0,0,0,0
ENSG00000109424,1,0,0,0,0
ENSG00000109452,0,0,0,0,0
ENSG00000109576,0,0,0,1,1
ENSG00000109586,0,0,0,0,1
ENSG00000109610,0,0,0,0,0
ENSG00000109667,0,1,0,1,1
ENSG00000109685,0,0,0,0,0
ENSG00000109743,0,0,0,0,0
ENSG00000109814,0,0,0,0,1
ENSG00000109854,0,0,0,0,0
ENSG00000109861,0,0,0,0,0
ENSG00000109929,0,1,0,0,0
ENSG00000109956,0,0,0,0,1
ENSG00000110013,0,0,0,0,0
ENSG00000110066,0,0,0,0,0
ENSG00000110080,0,0,0,0,1
ENSG00000110090,0,1,0,0,1
ENSG00000110195,0,0,0,0,0
ENSG00000110203,0,0,0,0,0
ENSG00000110245,0,0,0,0,0
ENSG00000110328,0,0,0,0,1
ENSG00000110344,0,0,0,0,0
ENSG00000110395,0,0,0,0,0
ENSG00000110435,1,0,0,0,0
ENSG00000110436,0,0,0,0,0
ENSG00000110446,0,0,0,0,0
ENSG00000110536,0,0,0,0,0
ENSG00000110583,0,0,0,0,0
ENSG00000110619,0,0,1,0,0
ENSG00000110628,0,0,0,0,0
ENSG00000110713,0,0,0,1,0
ENSG00000110717,1,0,0,0,0
ENSG00000110719,0,0,0,0,0
ENSG00000110721,0,1,0,0,0
ENSG00000110871,0,0,0,0,0
ENSG00000110887,0,0,0,0,0
ENSG00000110911,0,0,0,0,0
ENSG00000110921,0,1,0,0,0
