Row,energy,lipid,pro_syn,nucl_acid,ECM
ENSG00000100605,2.27582933751588e-08,0,0,0,6.95416172348151e-09
ENSG00000100626,0,0,0,0,1
ENSG00000100644,2.27488861171164e-08,0,0,0,0
ENSG00000100652,0,0,0,0,0
ENSG00000100678,2.27617558363014e-08,0,0,0,1.79772821796867e-08
ENSG00000100714,0,0,3.34117872942325e-05,0.00999071346514288,0.000373128753918132
ENSG00000100814,0,0,0,0,0
ENSG00000100865,0,0,0,0,0
ENSG00000100867,2.27273582183475e-08,0,0,0,7.10052546754293e-09
ENSG00000100889,0,0,0,0,0.001741805921877
ENSG00000100938,0,0,0,0,0
ENSG00000100983,0,0,0,0,0
ENSG00000100994,0,0,0,0,0
ENSG00000100997,2.31489799471386e-08,0,0,0,1.63872736702836e-08
ENSG00000101146,0,0,0,1,0
ENSG00000101160,2.32561543070379e-08,0,0,0,1.63872738253291e-08
ENSG00000101187,0,0,0,0,0
ENSG00000101210,0,0,0,0,0
ENSG00000101276,2.2748446317264e-08,0,0,0,8.87680785359167e-09
ENSG00000101290,2.28717625477851e-08,1,0,0,5.44001696506933e-09
ENSG00000101306,2.32005976547074e-08,0,0,0,2.29823160357914e-09
ENSG00000101323,0,0,0,0,8.88184078614603e-09
ENSG00000101333,2.27244784413412e-08,0,0,0,7.01171896097541e-09
ENSG00000101365,0.0119775925318447,0,0.00152231965670453,0,8.64311844270356e-09
ENSG00000101438,2.3170923933049e-08,0,0,0,6.9734974500104e-09
ENSG00000101444,0,0.0938987686530583,0,0.00106521903737279,0
ENSG00000101464,0,0,0,0,1.79772872546298e-08
ENSG00000101473,2.27693467412203e-08,0,0,0,7.35569410924395e-09
ENSG00000101557,2.26364027447124e-08,0,0,0,0
ENSG00000101577,0,1,0,0,0
ENSG00000101638,0,0,0,0,0
ENSG00000101654,0,0,0,0,0
ENSG00000101670,1.41343910215402e-09,0,0,0,6.97382118505163e-09
ENSG00000101695,0,0,0,0,0
ENSG00000101751,0,0,0,1,0
ENSG00000101752,0,0,0,0,0
ENSG00000101846,0,0,0,0,1.6387273515238e-08
ENSG00000101868,0,0,0,1,7.39099347733438e-09
ENSG00000101871,0,0,0,0,0
ENSG00000101890,0,0,0,0,0
ENSG00000101892,2.27679503260206e-08,0,0,0,2.29822147769474e-09
ENSG00000101901,0,0,0,0,1
ENSG00000101911,2.27390218320384e-08,0,0,1,0
ENSG00000101945,0,0,0,0,9.26027138975143e-09
ENSG00000101974,2.2725047343731e-08,0,0,0,0
ENSG00000101986,2.32080379737783e-08,0,0,0,9.09043545979088e-09
ENSG00000102030,0,0,0,0,1.63872708794642e-08
ENSG00000102032,2.27602475457475e-08,0,0,0,1.46655529737475e-08
ENSG00000102043,2.31499993910362e-08,0,0,0,7.31781307823609e-09
ENSG00000102078,0.0714535750951593,0,0.0243482430184271,0.0388806999894463,0.033974836402584
ENSG00000102100,0,0,0,0,1
ENSG00000102125,2.27282625441271e-08,0,0,0,6.96197260657888e-09
ENSG00000102144,0.0485696529518396,0.0487091323603946,0.000124493646164938,0.00807969956363246,0.00980481980303201
ENSG00000102172,0,0,0,0,0
ENSG00000102226,0,0,0,0,0
ENSG00000102230,2.27515946356548e-08,0.0416698048143059,0,0,0
ENSG00000102309,0,0,0,0,0
ENSG00000102312,0,0,0,0,1.63872708794642e-08
ENSG00000102383,0,0,0,0,1.83956319305855e-08
ENSG00000102393,0,0,0,0,0
ENSG00000102452,2.27396174872303e-08,0,0,0,0
ENSG00000102575,0,0,0,0,0
ENSG00000102595,2.27657079547913e-08,0,0,0,8.86424839141965e-09
ENSG00000102699,0,0,0,0,0
ENSG00000102743,4.67678006467559e-05,0,0.00413260231195961,0.000794229705483279,0.00175757847678196
ENSG00000102780,0,0,0,0,0
ENSG00000102794,0,0,0,0,1.63872736702836e-08
ENSG00000102858,0,0,0,0,0
ENSG00000102893,2.27282390340889e-08,0,0,0,8.90520133927232e-09
ENSG00000102900,0,0,0,1,0
ENSG00000102967,0.00201029607967521,0.0319602712078887,0.00688898849718233,1,0.0327486873431723
ENSG00000102978,0,0,0,1,0
ENSG00000103024,2.32561553204016e-08,0.000134007920929016,0,0.0100603523828661,0.0191355213632605
ENSG00000103044,2.32561545097106e-08,0,0,0,1.79773048398979e-08
ENSG00000103056,2.23463790627425e-08,0,0,0,1.63872835931967e-08
ENSG00000103064,2.27885605226089e-08,0,0,0.00094132446757386,0
ENSG00000103066,2.24218087908947e-08,0,0,0,1.00180456600167e-08
ENSG00000103150,2.26976038329373e-08,0,0,0,1.63872749106477e-08
ENSG00000103174,0,0,0,0,0
ENSG00000103194,0,0,0,0,0
ENSG00000103202,2.32561553204016e-08,0.000134007920929016,0,0.0100603523828661,0.0191355213632605
ENSG00000103222,0,0,0,0,9.12832036693668e-09
ENSG00000103253,2.31666566584437e-08,0,0,0,1.44163118943199e-09
ENSG00000103257,2.31465186893467e-08,0.00212223799171512,0.00272367644879522,0.00269300286910208,0.0150501762948504
ENSG00000103266,0,0,0,0,0
ENSG00000103275,0,0,0,0,0
ENSG00000103375,0.193579855260202,0.0294998341632817,0.0720389298963575,0.108393874258514,0.11040344977113
ENSG00000103404,0,0,0,0,0
ENSG00000103415,0,0,0,0,0
ENSG00000103485,0,0,0,0,8.91499230867792e-09
ENSG00000103489,2.27598411868976e-08,0,0,0,1
ENSG00000103502,0,1,0,0,1.69335448938936e-09
ENSG00000103507,0,0,0,0,0
ENSG00000103510,0,0,0,0,0
ENSG00000103546,0,0,0,0,8.93836790121945e-09
ENSG00000103549,0,0,0,0,0
ENSG00000103569,9.85283979268524e-06,0,0.00254798990195972,2.59655980555296e-05,0.000232656711813958
ENSG00000103657,0,0,0,0,0
ENSG00000103707,0,0,0,0,0
ENSG00000103740,0.000388120711917644,1.7691116099208,0.000260830226935787,0,0.0151546680775628
ENSG00000103811,2.32561543070379e-08,0,0,0,1.63872738253291e-08
ENSG00000103876,0,0,0,0,7.45901489187231e-09
ENSG00000104044,2.26362781009754e-08,0,0,0,1.79772812355112e-08
ENSG00000104055,0,0,0,0,0
ENSG00000104219,0,0,0,0,1.63872708794642e-08
ENSG00000104267,2.27502831403344e-08,0.0173932224862595,0,0,2.2982176804881e-09
ENSG00000104325,0,0,0,0,7.3399982312917e-09
ENSG00000104331,0,0,0,0,1
ENSG00000104343,0,0,0,0,0
ENSG00000104517,0,0,0,0,0
ENSG00000104522,2.31394417625042e-08,0,0,0,1
ENSG00000104524,3.3348386960875e-05,0,0.00771572601407124,0.000585468562655077,0.0064168634885977
ENSG00000104549,0,1,0,0,1.63872708794642e-08
ENSG00000104635,2.27490494713473e-08,0,0,0,8.85889497977993e-09
ENSG00000104687,0,0,0,0,8.70508843068049e-09
ENSG00000104723,0,0,0,0,1
ENSG00000104763,0,0.000534590809767379,0,0,1.6387272895056e-08
ENSG00000104774,2.28439378095617e-08,0,0,0,1.6387285763834e-08
ENSG00000104808,0,0,0,0,0
ENSG00000104812,0,0,0,0,0
ENSG00000104823,1.92813524810899e-09,0,0,0,8.92244131553666e-09
ENSG00000104879,2.27498449618639e-08,0,0,0,0
ENSG00000104885,0,0,0,0,9.26027138975143e-09
ENSG00000104888,2.32364638393576e-08,0,0,0,0.00195775430787874
ENSG00000104907,0,0,0,0,0
ENSG00000104951,0.000330400597467313,0,0,9.13337331301508e-06,0
ENSG00000105143,0,0,0,2.90608775921509e-05,9.46461521040454e-05
ENSG00000105220,0.00274754636117271,0.000132909203665621,2.90819018935933e-05,0.00813095043997559,0.0162025330588066
ENSG00000105254,0,0,0,0,1.6933491151005e-09
ENSG00000105258,0,0,0,1,0
ENSG00000105281,2.27898073653243e-08,0,0,0,0
ENSG00000105355,0,0,0,0,0
ENSG00000105379,0.00201029608694001,0.0319602712078998,0.00688898849714247,0.00106057266655611,0.0327486873431929
ENSG00000105398,0,0,0,0,0
ENSG00000105409,0,0,0,0,2.29822147769474e-09
ENSG00000105499,2.25945271105574e-08,0,0,0,6.96199338267827e-09
ENSG00000105509,2.32561545097106e-08,0,0,0,1.79773048398979e-08
ENSG00000105516,2.26814720959527e-08,0,0,0,7.02102820395711e-09
ENSG00000105520,0,1,0,0,9.64238261890465e-09
ENSG00000105552,0,0.00284561984305281,0,0,0
ENSG00000105607,3.54462828711935e-05,0,0,0,0.00186354165094661
ENSG00000105641,0,0,0,0,8.90158459247784e-09
ENSG00000105647,2.2744395699821e-08,0,0,0,1.6387269018918e-08
ENSG00000105650,0,0,0,0,8.90423928183417e-09
ENSG00000105655,2.27427562800023e-08,0,0,0,0
ENSG00000105669,0,0,0,0,1.63872846785153e-08
ENSG00000105675,0,0,0,0,6.99857513224669e-09
ENSG00000105679,0.0623425175188924,0.0487091323603483,0.000124654597638261,0.00807969956362117,0.0111209057712976
ENSG00000105701,0,0,0,0,0
ENSG00000105835,0,0,0,0,0
ENSG00000105851,2.27429621955092e-08,0,0,0,1.6387269018918e-08
ENSG00000105852,2.27460742354791e-08,0,0,0,0
ENSG00000105854,2.27630091645445e-08,0,0,0,1.63872708794642e-08
ENSG00000105879,0,0,0,0,0
ENSG00000105929,2.27267686433379e-08,0,0,0,8.9006661028302e-09
ENSG00000105939,0,0,0,0,0
ENSG00000105953,0.0298210891617695,0,0.0098766076304948,0.0137618749535948,0.00807686061015103
ENSG00000106049,0.000272786540673375,0,0.00291247359800028,0,0.000191779526946826
ENSG00000106080,2.26364027447124e-08,0,0,0,0
ENSG00000106105,2.32561547123834e-08,0,1,0,1.79772852482569e-08
ENSG00000106258,0,0,0,0,0
ENSG00000106302,2.2590044597499e-08,0,0,0,0
ENSG00000106304,2.2590044597499e-08,0,0,0,0
ENSG00000106346,0,0,0,0,0
ENSG00000106348,2.26979392563271e-08,0,0,0.0417845295417982,6.9734974500104e-09
ENSG00000106384,0,0,0,0,7.42032374803378e-09
ENSG00000106392,2.26075235002068e-08,0,0,0,1
ENSG00000106397,0,0,0,0,0
ENSG00000106459,0,0,0,0,0
ENSG00000106462,2.28169711877325e-08,0,0,0,0
ENSG00000106605,2.27333330108132e-08,0,0,0,0
ENSG00000106628,0,0,0,1,7.39099347733438e-09
ENSG00000106633,2.26184631668595e-08,0,0,0.00813095043997583,0.0236526887553492
ENSG00000106636,0,0,0,0,1.63872708794642e-08
ENSG00000106688,0,0,0,2.90608775921509e-05,9.46461521040454e-05
ENSG00000106733,2.28909268770243e-08,0,0,0,0
ENSG00000106853,0,0,0,0,0
ENSG00000106976,0,0,0,0,0
ENSG00000106992,0,7.6064103671015e-05,0.0465648178060655,0.0120836940234262,0.0105070056316799
ENSG00000107159,2.31280395966518e-08,0,0,0,0
ENSG00000107165,0,0,0,0,0
ENSG00000107242,2.26081825919673e-08,0,0,0,1.63872851436519e-08
ENSG00000107317,0,0,0,0,1.63872696391001e-08
ENSG00000107341,0,0,0,0,0
ENSG00000107537,0,0,0,0,0
ENSG00000107611,0,0,0,0,1.62622168465793e-09
ENSG00000107614,0,0,0,0,0
ENSG00000107669,2.26364027447124e-08,0,0,0,0
ENSG00000107789,2.27611520741998e-08,0,0,0,0
ENSG00000107798,2.28483453337053e-08,0.013692192821745,0,0,1.25541521731221e-08
ENSG00000107819,2.27542772120821e-08,0,0,0,7.17932874739092e-09
ENSG00000107854,0,0,0,0,0
ENSG00000107902,0.000786517063846071,1,1,1,1
ENSG00000107951,0,0,0,1,0
ENSG00000107954,0,0,0,0,0
ENSG00000108106,0,0,0,0,0
ENSG00000108179,0,0,0,0,0
ENSG00000108242,2.27505839066851e-08,0,0,0,0
ENSG00000108381,2.27352738050008e-08,0,0,0,1.54032089162866e-08
ENSG00000108439,2.26113175339571e-08,0,0,9.13337331145756e-06,0
ENSG00000108474,0,0,0,0,1.79772872546298e-08
ENSG00000108479,2.27284611634153e-08,0,0,0,1.30450842277599e-05
ENSG00000108515,0.0624710599700327,0.0448598949340663,0.000124626099137942,0,0.0109300919244983
ENSG00000108523,0,0,0,0,0
ENSG00000108528,0,0,0,0,2.29823983086021e-09
ENSG00000108559,0,0,0,1,0
ENSG00000108576,2.27439875169164e-08,0,0,0,1.63872699491911e-08
ENSG00000108602,0,1.53789619752317e-05,0,0,0
ENSG00000108773,0,0,0,0,0
ENSG00000108784,2.32563967036386e-08,0,0,0,0
ENSG00000108786,2.31520771919982e-08,0,0,0,0
ENSG00000108799,2.28169711877325e-08,0,0,0,0
ENSG00000108839,2.2726290538337e-08,0,0,0,0
ENSG00000108846,0,0,0,0,6.94992510470674e-09
ENSG00000108854,0,0,0,0,0
ENSG00000108932,6.48491789543105e-08,0,6.49810923429918e-06,0.00351420206474917,0.0126925257758928
ENSG00000109065,0,0,0,0,1.63872708794642e-08
ENSG00000109107,0.0603634507277894,0.0329482704260721,0.000109566891682812,0.0266305446577343,0.0084855702916095
ENSG00000109181,0,0,0,0,8.91534271154822e-09
ENSG00000109189,0,0,0,0,0
ENSG00000109193,0,0,0,0,0
ENSG00000109323,0,0,0,0,1.6387285763834e-08
ENSG00000109332,0,0,0,0,0
ENSG00000109390,1,0.0635652539708886,0.134859100503784,0.108089567095468,0.154303885485784
ENSG00000109424,0.0714535751065374,0,0.0243482430184277,0.0388806999894647,0.0339748364025846
ENSG00000109452,0,0,0,0,0
ENSG00000109576,3.54462694806053e-05,0,0,0.00251134531399257,0.0018672587652451
ENSG00000109586,0,0,0,0,1
ENSG00000109610,0,0,0,0,0
ENSG00000109667,2.26017373960649e-08,0.00437927352954957,0,0.00612416410935354,0.0134045244993548
ENSG00000109685,0,0,0,0,1.79772996469328e-08
ENSG00000109743,0,0,0,0,1.62623331084354e-09
ENSG00000109814,2.22729030998335e-08,0,0,0,1
ENSG00000109854,2.27273582183475e-08,0,0,0,7.10052546754293e-09
ENSG00000109861,2.32561543070379e-08,0,0,0,1.63872738253291e-08
ENSG00000109929,0,1,0,0,8.97137244060044e-09
ENSG00000109956,2.27598411868976e-08,0,0,0,1
ENSG00000110013,0,0,0,0,0
ENSG00000110066,0,0,0,0,9.26027138975143e-09
ENSG00000110080,2.27270683963249e-08,0,0,0,1
ENSG00000110090,0.000176911403112786,0.0600468191838401,0.000620899256195495,0,0.0427583768405393
ENSG00000110195,2.27687265626265e-08,0,0,0,0
ENSG00000110203,2.27687265626265e-08,0,0,0,0
ENSG00000110245,0,0,0,0,8.91777847663337e-09
ENSG00000110328,0,0,0,0,1
ENSG00000110344,0,0,0,0,0
ENSG00000110395,0,0,0,0,0
ENSG00000110435,0.0580990122758479,0.0383432934497551,2.41774586128442e-05,0,0.01519819266721
ENSG00000110436,0,0,0,2.90608775921509e-05,9.46461521040454e-05
ENSG00000110446,2.23599538804006e-08,0,0,0,1.99490715527054e-09
ENSG00000110536,0,0,0,0,9.12070034487177e-09
ENSG00000110583,0,0,0,0,1.63872708794642e-08
ENSG00000110619,2.31331674197242e-08,0,1,0,1.65378952743557e-08
ENSG00000110628,0,0,0,0,0
ENSG00000110713,0,0,0,1,0
ENSG00000110717,1,0.0635652539708886,0.134859100503784,0.108089567095468,0.154303885691733
ENSG00000110719,2.27267686433379e-08,0,0,0,8.9006661028302e-09
ENSG00000110721,2.27799615234659e-08,0.0662418840714182,0,0,0
ENSG00000110871,2.25613822128285e-08,0,0,0,0
ENSG00000110887,2.27299163537105e-08,0,0,0,0
ENSG00000110911,0,0,0,0,8.8853262093869e-09
ENSG00000110921,0,1,0,0,6.96205664124954e-09
ENSG00000110955,1,0.225986501436753,0.566053211895898,0.557987009181746,1.53493215078846
ENSG00000110958,0,0,0,0,0
ENSG00000111012,0,0,0,0,6.9619936927693e-09
ENSG00000111058,0,0,0,0,0
ENSG00000111077,0,0,0,0,7.31781307823609e-09
ENSG00000111144,2.26086677905142e-08,0,0,0,1.6387273515238e-08
ENSG00000111181,8.10733776764523e-09,0,0,0,1.6387273515238e-08
ENSG00000111224,0,0,0,0,0
ENSG00000111237,2.27416993416471e-08,0,0,0.0588453537634041,0.00450257785927265
ENSG00000111261,2.32539534837209e-08,0,0,0,8.88920591337962e-09
ENSG00000111275,4.23567553316207e-08,0,6.85532131245479e-05,0.00375709185254964,0.0122976105072002
ENSG00000111319,2.27396174872303e-08,0,0,0,0
ENSG00000111339,2.27116279760668e-08,0,0,0,1.79772968144064e-08
ENSG00000111371,0,0.000133841345541811,0,0.000210628251461897,0.00043842905559767
ENSG00000111445,0,0,0,1,7.39099347733438e-09
ENSG00000111581,0,0,0,1,0
ENSG00000111640,0.0623425175188924,0.0487091323603483,0.000124654597638261,0.00807969956362117,0.0111209057712976
ENSG00000111666,0,0.0329021252359121,0,0,0
ENSG00000111667,0,0,0,0,0
ENSG00000111669,0.0293765323058228,0.0165109688127621,0.000109566891682995,0.0266305446577389,0.00812962410957852
ENSG00000111670,0,0,0,0,0
ENSG00000111674,0.0624710599700327,0.0448598949340663,0.000124626099137942,0,0.0109300919244983
ENSG00000111684,2.27260475337181e-08,5.0810320577104e-05,0,0,1.62619982237412e-09
ENSG00000111696,0,0,0,0,7.31781307823609e-09
ENSG00000111700,0,0,0,0,0
ENSG00000111713,0,0,0,0,0
ENSG00000111716,0.00536276722953521,0,0,0.00507212489419131,0.000114059819466732
ENSG00000111726,2.31766334268941e-08,0,0,0,1
ENSG00000111728,0,0,0,0,6.99909794573282e-09
ENSG00000111732,3.48582620696926e-07,8.74348408539725e-06,2.18579937123636e-05,3.55360189466719e-06,2.72240538041462e-05
ENSG00000111775,1,0.227973671833355,0.584964256250591,0.683941204519338,1
ENSG00000111817,2.27336524230563e-08,0,0,0,0
ENSG00000111846,2.27624860661947e-08,0,0,0,7.34170915858098e-09
ENSG00000111880,0,0,0,0,0
ENSG00000111885,0,0,0,0,1
ENSG00000111962,2.31794157183109e-08,0,0,0,0
ENSG00000112053,2.27633978908657e-08,0,0,0,0.000811265693295584
ENSG00000112077,0,0.00137061711682407,0,0.00337469011905232,0.0014360798808425
ENSG00000112096,2.25628984076194e-08,0,0,0,0
ENSG00000112130,0,0,0,0,0
ENSG00000112293,0,0,0,0,0
ENSG00000112294,0,0,0,0,1.63872708794642e-08
ENSG00000112299,0,0,0,0,0
ENSG00000112303,0,0,0,0,1.69334888640735e-09
ENSG00000112304,0,0.000534590809766467,0,0,0
ENSG00000112309,2.27598411868976e-08,0,0,0,1
ENSG00000112337,2.27391801194508e-08,0,0,0,1.63872724299194e-08
ENSG00000112367,0,0,0,0,7.31781307823609e-09
ENSG00000112394,2.2767863987432e-08,0,0,0.000742569538841295,0.00145772924068612
ENSG00000112473,0,0,0,0,0
ENSG00000112499,0,0.000361737454614079,0,0.000120729426384783,1.79772998829767e-08
ENSG00000112541,0,0,0,0,8.90423928183417e-09
ENSG00000112695,1,0.227973671833328,0.584964256250591,0.683941204519338,1
ENSG00000112699,2.31394417625042e-08,0,0,0,1
ENSG00000112759,2.34261000635754e-08,8.79298182285695e-05,0,0.000169158655436628,1.16478832632968e-05
ENSG00000112874,0,0,0,0,0
ENSG00000112893,0,0,0,0,1
ENSG00000112941,0,0,0,1,0
ENSG00000112972,2.27115955484279e-08,0,0,0,1.79773033056127e-08
ENSG00000112992,0,0.0045651127935204,0,0,0
ENSG00000113073,0.012480454771465,0.0038438564884691,0.00500975784024919,0,0.00399893692658034
ENSG00000113083,0,0,0,0,0
ENSG00000113161,0,1,0,0,0
ENSG00000113163,0,0,0,0,7.3275276102014e-09
ENSG00000113231,0,0,0,0,8.90423928183417e-09
ENSG00000113269,0,0,0,0,0
ENSG00000113273,0,0,0,0,8.90337381775363e-09
ENSG00000113356,0,0,0,1,0
ENSG00000113396,0.00038812070071957,1,0.00026083022693597,0,0.0151546398031764
ENSG00000113407,2.32561547123834e-08,0,1,0,1.79772852482569e-08
ENSG00000113448,0,0,0,0,8.90423928183417e-09
ENSG00000113456,2.27506848377112e-08,0,0,0,0
ENSG00000113492,2.86685335588395e-08,0,2.55551478607737e-05,0.000585468562654947,0.000584645536577994
ENSG00000113504,0,0,0,0,0
ENSG00000113532,0,0,0,0,0
ENSG00000113552,2.27666986191594e-08,0,0,0,0
ENSG00000113569,0,0,0,1,0
ENSG00000113593,0,0,0,0,0
ENSG00000113643,2.32561545097106e-08,0,1,0,1.63872708794642e-08
ENSG00000113732,0,0,0,0,0
ENSG00000113790,0.000894155298347743,0,0.002912473597967,0,0.00448284358135101
ENSG00000113924,2.26696830278337e-08,0,0,0,0
ENSG00000114021,2.27297023312938e-08,0,0,0,0
ENSG00000114054,0,0,0,0,0
ENSG00000114062,0,0,0,0,0
ENSG00000114113,0,0,0,0,6.95662260594055e-09
ENSG00000114115,0,0,0,0,6.95662260594055e-09
ENSG00000114120,2.32169387526357e-08,2.72077961136482e-09,0,0.00313774774679474,0.00298051762708981
ENSG00000114124,0,0,0,0,0
ENSG00000114166,0,0,0,0,0
ENSG00000114200,0,0,0,0,8.90907267080708e-09
ENSG00000114268,0,0,0,0,1.69335277419079e-09
ENSG00000114316,0,0,0,0,0
ENSG00000114374,0,0,0,0,0
ENSG00000114378,2.2590044597499e-08,0,0,0,0
ENSG00000114423,0,0,0,0,0
ENSG00000114480,2.27330490663002e-08,0,0,0,1.62621359687664e-09
ENSG00000114491,2.27667740134198e-08,0,0,1,0
ENSG00000114573,0,0,0,0,1.79809929072952e-08
ENSG00000114770,2.2601164642893e-08,0,0,0,0
ENSG00000114771,1.41343910215402e-09,0,0,0,6.97382118505163e-09
ENSG00000114805,0,0,0,0,9.25044910115122e-09
ENSG00000114857,0,0,0,0,0
ENSG00000114902,0,0,0,0,9.26027138975143e-09
ENSG00000114923,2.27395035851487e-08,0,0,0,1.63872688638725e-08
ENSG00000114956,2.27250203882562e-08,0,0,0,9.2433967007271e-09
ENSG00000114982,2.26364027447124e-08,0,0,0,0
ENSG00000114999,0,0,0,0,0
ENSG00000115020,0,0,0,0,1.63872696391001e-08
ENSG00000115159,0.0020102960656539,0.0319602712079456,0.00688898849714393,0.00106057266653402,0.032748687343193
ENSG00000115252,0,0,0,0,8.90423928183417e-09
ENSG00000115275,0,0,0,0,8.6421415008957e-09
ENSG00000115286,1,0.0635652539709049,0.134859100503784,0.108089567095468,0.154303885485784
ENSG00000115339,2.27541697955283e-08,0,0,0,1
ENSG00000115350,0,0,0,1,7.39099347733438e-09
ENSG00000115361,2.23685107236131e-08,0,0.000129659271893174,0,0.00069636962265223
ENSG00000115392,0,0,0,0,0
ENSG00000115419,2.27507537464438e-08,0,0,0,0
ENSG00000115421,0,0,0,1,0
ENSG00000115425,1.46088517014267e-05,4.42500107188595e-05,0,0,9.46578949518593e-09
ENSG00000115464,0,0,0,0,0
ENSG00000115488,2.27468338529201e-08,0,0,0,0
ENSG00000115525,2.27368666100886e-08,0,0,0,1.41556635303777e-09
ENSG00000115526,2.32561536990196e-08,0,0,0,0
ENSG00000115556,2.27244784413412e-08,0,0,0,7.01171896097541e-09
ENSG00000115616,2.27621644245514e-08,0,0,0,6.98589008320523e-09
ENSG00000115652,0,3.20722167650408e-09,5.51530190397446e-09,0,1
ENSG00000115657,2.31659104174037e-08,0,0,0,0
ENSG00000115665,2.27170677124908e-08,0,0,0,0
ENSG00000115677,2.2763910450233e-08,0,0,0,9.08887523674493e-09
ENSG00000115705,2.31391174861153e-08,0,0,0,9.14360258344735e-09
ENSG00000115758,2.27207263608487e-08,0,0,0,9.2988524512723e-09
ENSG00000115760,0,0,0,0,0
ENSG00000115828,0,0,0,0,0
ENSG00000115840,7.79539504472612e-07,0,0.000173321648592056,0.0109062954747883,0.00250981900385961
ENSG00000115850,2.27386290522624e-08,0,0,0,1.30450842786006e-05
ENSG00000115866,2.32561547123834e-08,0,1,0,1.79772852482569e-08
ENSG00000115884,2.32014211140625e-08,0,0,0,1.63872639024159e-08
ENSG00000115902,2.2724529109527e-08,0,0,0,1.62623368995829e-09
ENSG00000115919,0,0,1.27725600652719e-05,0.00023570438581217,8.69343009305812e-09
ENSG00000116005,0,0,0,0,0
ENSG00000116039,0,0,0,0,0
ENSG00000116096,2.31473597812305e-08,0,0,0,0
ENSG00000116120,2.32561547123834e-08,0,1,0,1.79772755704584e-08
ENSG00000116133,5.12777206516431e-05,1,0,0,7.74750975403482e-05
ENSG00000116157,0,0,0,0,2.298215149017e-09
ENSG00000116171,0,0,0,0,8.91252274366989e-09
ENSG00000116199,2.27267785743023e-08,0,0,0,0
ENSG00000116237,2.26364027447124e-08,0,0,0,0
ENSG00000116337,2.31663360301641e-08,0,0,0,0
ENSG00000116353,1.46088018254887e-05,4.42500107254221e-05,0,0,9.46578949518593e-09
ENSG00000116459,1,0.225986501436753,0.566053211895898,0.557987009181746,1.53493215078846
ENSG00000116514,0,0,0,0,0
ENSG00000116539,0,0,0,0,9.26027138975143e-09
ENSG00000116649,2.27284650141974e-08,0,0,0,0
ENSG00000116704,2.31692378984994e-08,0,0,0,0
ENSG00000116711,2.25903919785806e-08,0,0,0,6.96835707091218e-09
ENSG00000116745,2.27345828936197e-08,0,0,0,1.6933491151005e-09
ENSG00000116748,2.31663360301641e-08,0,0,0,0
ENSG00000116761,2.26616237462056e-08,0,0,0.00324649920218783,1.63872708794642e-08
ENSG00000116771,2.28737418497939e-08,0,0,0,6.95647887874552e-09
ENSG00000116783,0,0,0,0,7.37085492511416e-09
ENSG00000116791,2.31635845450042e-08,0,0,0,0
ENSG00000116882,0,0,0,0,8.88184078614603e-09
ENSG00000116906,0,0,0,0,9.26513733828308e-09
ENSG00000116981,2.3004766535425e-08,2.27367683312802e-08,9.89938228807726e-09,0,1.71338940078813e-08
ENSG00000116984,0,0,0,0,0
ENSG00000117009,0,0,0,0.00019051056607545,6.99496195149912e-09
ENSG00000117054,0.00061416950125155,0,0.00177151179427517,7.38327417102746e-06,0.0256742591362938
ENSG00000117069,2.3125518347728e-08,0,0,0,5.8730614220581e-09
ENSG00000117115,0,0,0,0,0
ENSG00000117118,0.111303656254956,0,0.0180216770841082,0.035439684876666,0.0239914733152022
ENSG00000117143,2.32561541043651e-08,0,0,0,1
ENSG00000117215,2.25945271105574e-08,0,0,0,6.96199338267827e-09
ENSG00000117305,2.277053257944e-08,0.0115325316742827,0,0,0.000235527047321479
ENSG00000117308,2.23258543940518e-08,0,0,0,1
ENSG00000117394,2.2708046546024e-08,0.00437927352956196,0,0.00612416410935416,0.0243598466991092
ENSG00000117410,2.27267686433379e-08,0,0,0,8.9006661028302e-09
ENSG00000117411,0,0,0,0,1
ENSG00000117448,1.13699445161125e-06,0,0,1.46801977964616e-09,4.23944027568771e-06
ENSG00000117450,2.29300072487069e-08,0,0,0,8.90372763162532e-09
ENSG00000117461,2.2744395699821e-08,0,0,0,1.6387269018918e-08
ENSG00000117479,0,0,0,0,6.36717582779279e-09
ENSG00000117480,0,0,0,0,0
ENSG00000117528,2.2734977902796e-08,0,0,0,6.96135397496272e-09
ENSG00000117543,0,0,0,0,0
ENSG00000117592,2.31543130776997e-08,0,0,0,6.9624684421449e-09
ENSG00000117594,0,0,0,0,0
ENSG00000117600,0,1,0,0,9.64238261890465e-09
ENSG00000117620,2.27491045983335e-08,0,0,0,1
ENSG00000117643,0,0,0,0,1
ENSG00000117682,0,0,0,0,1.79772961062748e-08
ENSG00000117834,2.27206193496404e-08,0,0,0,2.29820957978058e-09
ENSG00000117984,2.32561543070379e-08,0,0,0,1.63872738253291e-08
ENSG00000118017,0,0,0,0,1
ENSG00000118058,0,0,0,0,8.12227155392076e-09
ENSG00000118094,0,0,0,0,8.96160209224871e-09
ENSG00000118160,2.27617558363014e-08,0,0,0,1.79772821796867e-08
ENSG00000118276,2.27657079547913e-08,0,0,0,8.86424839141965e-09
ENSG00000118298,2.31280395966518e-08,0,0,0,0
ENSG00000118363,0,0,0,0,9.26027138975143e-09
ENSG00000118369,0,0,0,0,0
ENSG00000118402,2.27586395402039e-08,1,0,0,1.6387285763834e-08
ENSG00000118514,0,0,0,0,0
